Report Period,Business Unit,Department Name,Procurement Transaction ID,Campaign Name,Creation Date,Contract Start,Contract End,Sub or Prime Contractor,FI$Cal Supplier Name,FI$Cal Supplier ID,Supplier Paid,Contract Amount Reported,DIGITAL : LATINX,IN-PERSON MEETINGS : AFRICAN AMERICAN,IN-PERSON MEETINGS : ASIAN-PACIFIC ISLANDER,IN-PERSON MEETINGS : GENERAL PUBLIC,IN-PERSON MEETINGS : INDIGENOUS,IN-PERSON MEETINGS : LATINX,IN-PERSON MEETINGS : LGBTQIA,INTERNET : AFRICAN AMERICAN,INTERNET : ASIAN-PACIFIC ISLANDER,INTERNET : DEAF AND DISABLED COMMUNITY,INTERNET : GENERAL PUBLIC,INTERNET : INDIGENOUS,INTERNET : LATINX,INTERNET : LGBTQIA,INTERNET : MIDDLE EASTERN,INTERNET : NON-SPECIFIED COMMUNITY TYPE,NEWSPAPER : AFRICAN AMERICAN,NEWSPAPER : ASIAN-PACIFIC ISLANDER,NEWSPAPER : DEAF AND DISABLED COMMUNITY,NEWSPAPER : GENERAL PUBLIC,NEWSPAPER : INDIGENOUS,NEWSPAPER : LATINX,NEWSPAPER : LGBTQIA,NEWSPAPER : MIDDLE EASTERN,NON-SPECIFIED MEDIA TYPE : AFRICAN AMERICAN,NON-SPECIFIED MEDIA TYPE : DEAF AND DISABLED COMMUNITY,PRINT : AFRICAN AMERICAN,PRINT : ASIAN-PACIFIC ISLANDER,PRINT : DEAF AND DISABLED COMMUNITY,PRINT : GENERAL PUBLIC,PRINT : LATINX,PRINT : LGBTQIA,PRINT : MIDDLE EASTERN,RADIO : AFRICAN AMERICAN,RADIO : ASIAN-PACIFIC ISLANDER,RADIO : DEAF AND DISABLED COMMUNITY,RADIO : GENERAL PUBLIC,RADIO : INDIGENOUS,RADIO : LATINX,RADIO : LGBTQIA,RADIO : MIDDLE EASTERN,SOCIAL MEDIA : LATINX,SPONSORSHIP : DEAF AND DISABLED COMMUNITY,SPONSORSHIP : LATINX,TELEVISION : AFRICAN AMERICAN,TELEVISION : ASIAN-PACIFIC ISLANDER,TELEVISION : DEAF AND DISABLED COMMUNITY,TELEVISION : GENERAL PUBLIC,TELEVISION : INDIGENOUS,TELEVISION : LATINX
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000103,Unknown,,12/7/2022,12/7/2022,PRIME,RJ MEDIA,0000090314,$349.00,$349.00,,,,,,,,,,,,,,,,,,,,$349.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000104,Unknown,,12/7/2022,12/7/2022,PRIME,CALIFORNIA NEWSPAPERS PARTNERSHIP,0000163001,$440.00,$440.00,,,,,,,,,,,,,,,,,,,,$440.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000105,Unknown,,12/7/2022,12/7/2022,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000144703,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000107,Unknown,,12/7/2022,12/7/2022,PRIME,DON ROBERTO GROUP INC,0000058639,$994.14,$994.14,,,,,,,,,,,,,,,,,,,,$994.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000108,Unknown,,12/7/2022,12/7/2022,PRIME,LATINO TIMES,0000183542,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000109,Unknown,,12/7/2022,12/7/2022,PRIME,EL POPULAR INC,0000058639,$472.00,$472.00,,,,,,,,,,,,,,,,,,,,,,$472.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000110,Unknown,,12/7/2022,12/7/2022,PRIME,CONSTRUCTION MARKETING SERVICES LLC,0000058639,$915.00,$915.00,,,,,,,,,,,,,,,,,,,,$915.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000111,Unknown,,12/9/2022,12/9/2022,PRIME,LA WEB INC,0000005063,$245.00,$245.00,,,,,,,,,,,,,,,,,,,,$245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000112,Unknown,,12/20/2022,12/20/2022,PRIME,RJ MEDIA,0000003650,$698.00,$698.00,,,,,,,,,,,,,,,,,,,,$698.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000113,Unknown,,12/20/2022,12/20/2022,PRIME,LA WEB INC,0000183519,$245.00,$245.00,,,,,,,,,,,,,,,,,,,,$245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000114,Unknown,,12/20/2022,12/20/2022,PRIME,LA WEB INC,0000066676,$245.00,$245.00,,,,,,,,,,,,,,,,,,,,$245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000116,Unknown,,12/20/2022,12/20/2022,PRIME,CBJ LP,0000183519,"$1,600.00","$1,600.00",,,,,,,,,,,,,,,,,,,,"$1,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000117,Unknown,,12/20/2022,12/20/2022,PRIME,SAN DIEGO BUSINESS JOURNAL (SUSB OF C B J ASSOCIATES),0000073717,"$1,450.00","$1,450.00",,,,,,,,,,,,,,,,,,,,"$1,450.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000118,Unknown,,12/21/2022,12/21/2022,PRIME,THE FILIPINO PRESS INC,0000201029,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000119,Unknown,,12/22/2022,12/22/2022,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,BID0034271,$272.87,$272.87,,,,,,,,,,,,,,,,,,$272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000121,Unknown,,12/28/2022,12/28/2022,PRIME,THE FILIPINO PRESS INC,0000185563,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000122,Unknown,,12/28/2022,12/28/2022,PRIME,LA OPINION LP,0000058639,"$1,400.00","$1,400.00",,,,,,,,,,,,,,,,,,,,"$1,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000123,Unknown,,12/28/2022,12/28/2022,PRIME,INTEGRITY NEWSPAPERS INC,0000195210,$323.75,$323.75,,,,,,,,,,,,,,,,,,,,$323.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000124,Unknown,,12/28/2022,12/28/2022,PRIME,C&S PUBLISHING,0000071166,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000125,Unknown,,12/29/2022,12/29/2002,PRIME,SAC CULTURAL HUB MEDIA FOUNDATION,0000090314,"$1,425.00","$1,425.00",,,,,,,,,,,,,,,,,,,,"$1,425.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000126,Unknown,,1/5/2023,1/5/2023,PRIME,LA WEB INC,0000163001,$490.00,$490.00,,,,,,,,,,,,,,,,,,,,$490.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000127,Unknown,,1/10/2023,1/10/2023,PRIME,OBSERVER GROUP NEWSPAPERS OF SOUTHERN CALIFORNIA,0000008083,$630.00,$630.00,,,,,,,,,,,,,,,,,,,,$630.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000128,Unknown,,1/13/2023,1/13/2023,PRIME,NGUOI VIET NEWS INC,0000082161,$504.00,$504.00,,,,,,,,,,,,,,,,,,$504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000129,Unknown,,1/13/2023,1/13/2023,PRIME,LATINO TIMES,0000089567,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000130,Unknown,,1/13/2023,1/13/2023,PRIME,EL POPULAR INC,0000008113,$472.00,$472.00,,,,,,,,,,,,,,,,,,,,,,$472.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000131,Unknown,,1/13/2023,1/13/2023,PRIME,SAN FRANCISCO BAY VIEW INC,0000066676,$400.00,$400.00,,,,,,,,,,,,,,,,,,,,$400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000133,Unknown,,1/13/2023,1/13/2023,PRIME,LOS ANGELES NEWS PUBLISHING CO,0000054764,"$1,000.00","$1,000.00",,,,,,,,,,,,,,,,,,,,"$1,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000135,Unknown,,1/13/2023,1/13/2023,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000144703,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000136,Unknown,,1/13/2023,1/13/2023,PRIME,WARREN COMMUNICATIONS INC,BID0034271,$900.90,$900.90,,,,,,,,,,,,,,,,,,,,$900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000137,Unknown,,1/13/2023,1/13/2023,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,0000183519,$545.74,$545.74,,,,,,,,,,,,,,,,,,$545.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000139,Unknown,,2/2/2023,2/2/2023,PRIME,BAR MEDIA INC,0000204019,"$1,131.00","$1,131.00",,,,,,,,,,,,,,,,,,,,"$1,131.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000140,Unknown,,2/2/2023,2/2/2023,PRIME,CONSTRUCTION MARKETING SERVICES LLC,BID0027555,$915.00,$915.00,,,,,,,,,,,,,,,,,,,,$915.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000141,Unknown,,2/8/2023,2/8/2023,PRIME,C&S PUBLISHING,0000196985,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000142,Unknown,,2/8/2023,2/8/2023,PRIME,THE FILIPINO PRESS INC,0000054879,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000143,Unknown,,2/8/2023,2/8/2023,PRIME,INLAND VALLEY NEWS INC,0000008083,"$2,914.00","$2,914.00",,,,,,,,,,,,,,,,,,,,"$2,914.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000145,Unknown,,2/8/2023,2/5/2023,PRIME,THE SACRAMENTO OBSERVER,0000008113,"$1,271.00","$1,271.00",,,,,,,,,,,,,,,,,,,,"$1,271.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000146,Unknown,,2/8/2023,2/8/2023,PRIME,DON ROBERTO GROUP INC,0000066676,$994.14,$994.14,,,,,,,,,,,,,,,,,,,,$994.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000148,Unknown,,2/8/2023,2/8/2023,PRIME,SULLIVAN COMMUNICATIONS INC,0000058639,$450.00,$450.00,,,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000149,Unknown,,2/8/2023,2/8/2023,PRIME,SAN FRANCISCO BAY VIEW INC,0000089567,$400.00,$400.00,,,,,,,,,,,,,,,,,,,,$400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000150,Unknown,,2/9/2023,2/9/2023,PRIME,WARREN COMMUNICATIONS INC,0000183542,$900.90,$900.90,,,,,,,,,,,,,,,,,,,,$900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000151,Unknown,,2/9/2023,2/9/2023,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,0000090314,$272.87,$272.87,,,,,,,,,,,,,,,,,,$272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000152,Unknown,,2/17/2023,2/17/2023,PRIME,LA WEB INC,0000195210,$490.00,$490.00,,,,,,,,,,,,,,,,,,,,$490.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000153,Unknown,,2/21/2023,2/21/2023,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000201029,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000154,Unknown,,2/21/2023,2/21/2023,PRIME,RJ MEDIA,0000005063,$349.00,$349.00,,,,,,,,,,,,,,,,,,,,$349.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000155,Unknown,,2/21/2023,2/21/2023,PRIME,LATINO TIMES,0000195210,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000156,Unknown,,2/21/2023,2/21/2023,PRIME,OBSERVER GROUP NEWSPAPERS OF SOUTHERN CALIFORNIA,0000089567,$630.00,$630.00,,,,,,,,,,,,,,,,,,,,$630.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000157,Unknown,,2/21/2023,2/21/2023,PRIME,INTEGRITY NEWSPAPERS INC,0000183519,$323.75,$323.75,,,,,,,,,,,,,,,,,,,,$323.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000158,Unknown,,3/7/2023,3/7/2023,PRIME,CBJ LP,0000064162,"$1,600.00","$1,600.00",,,,,,,,,,,,,,,,,,,,"$1,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000159,Unknown,,3/7/2023,3/7/2023,PRIME,OBSERVER GROUP NEWSPAPERS OF SOUTHERN CALIFORNIA,0000066676,$630.00,$630.00,,,,,,,,,,,,,,,,,,,,$630.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000160,Unknown,,3/7/2023,3/7/2023,PRIME,EL OBSERVADOR PUBLICATIONS INC,0000004806,$336.00,$336.00,,,,,,,,,,,,,,,,,,,,,,$336.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000161,Unknown,,3/8/2023,3/8/2023,PRIME,THE FILIPINO PRESS INC,BID0034271,$450.00,$450.00,,,,,,,,,,,,,,,,,,$450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000162,Unknown,,3/8/2023,3/8/2023,PRIME,TIMES STANDARD,0000054764,$691.86,$691.86,,,,,,,,,,,,,,,,,,,,$691.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000163,Unknown,,3/8/2023,3/8/2023,PRIME,SING TAO NEWSPAPERS(S.F.) LTD,0000163001,$272.87,$272.87,,,,,,,,,,,,,,,,,,$272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000164,Unknown,,3/8/2023,3/8/2023,PRIME,CALIFORNIA NEWSPAPERS PARTNERSHIP,0000090314,$440.00,$440.00,,,,,,,,,,,,,,,,,,,,$440.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000165,Unknown,,3/8/2023,3/8/2023,PRIME,C&S PUBLISHING,0000082161,$544.00,$544.00,,,,,,,,,,,,,,,,,,,,$544.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000166,Unknown,,3/8/2023,3/8/2023,PRIME,BAR MEDIA INC,0000004452,$966.00,$966.00,,,,,,,,,,,,,,,,,,,,$966.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000168,Unknown,,3/10/2023,3/10/2023,PRIME,EL POPULAR INC,0000058639,$472.00,$472.00,,,,,,,,,,,,,,,,,,,,,,$472.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000169,Unknown,,3/10/2023,3/10/2023,PRIME,LATINO TIMES,0000071166,$800.00,$800.00,,,,,,,,,,,,,,,,,,,,,,$800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000170,Unknown,,3/10/2023,3/10/2023,PRIME,LOS ANGELES NEWS PUBLISHING CO,0000092669,"$1,000.00","$1,000.00",,,,,,,,,,,,,,,,,,,,"$1,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000171,Unknown,,3/10/2023,3/10/2023,PRIME,LOS ANGELES SENTINEL INC,0000090002,"$2,420.00","$2,420.00",,,,,,,,,,,,,,,,,,,,"$2,420.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000172,Unknown,,3/13/2023,3/13/2023,PRIME,LA WEB INC,0000010448,$490.00,$490.00,,,,,,,,,,,,,,,,,,,,$490.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882300000173,Unknown,,3/16/2023,3/16/2023,PRIME,NGUOI VIET NEWS INC,0000183542,$504.00,$504.00,,,,,,,,,,,,,,,,,,$504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2660,"TRANSPORTATION, DEPARTMENT OF",2660 - CPO-882323000049,Unknown,,3/16/2023,3/16/2023,PRIME,NATIONAL ASSOCIATION OF WOMEN IN CONSTRUCTION,0000010448,$750.00,$0.00,,,,,,,,,,,,,,,,,,,,$750.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,SUB,"THE LAGRANT GROUP, INC.",52021,"$178,895.65",,,,,,,,,,,,,,,,,,"$178,895.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,PRIME,RUNYON SALTZMAN INC.,4556,"$146,483.08","$14,500,000.00",,,,,,,,,,,,,,,,,,,,,,"$146,483.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,PRIME,RUNYON SALTZMAN INC.,4556,"$25,214.20",,,,,,,,,,,,,,,,,,,"$25,214.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,PRIME,RUNYON SALTZMAN INC.,4556,"$56,864.94",,,,,,,,,,,,,,"$56,864.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,PRIME,RUNYON SALTZMAN INC.,4556,"$10,811.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,811.90",,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,SUB,"THE LAGRANT GROUP, INC.",52021,"$43,224.00",,,,,,,,,"$43,224.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,SUB,"THE LAGRANT GROUP, INC.",52021,"$170,684.24",,,,,,,,,"$170,684.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,SUB,SOLSKEN PUBLIC RELATIONS AND MARKETING,Bid00160,"$156,940.00",,,,,,,,,,"$156,940.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,2740,"MOTOR VEHICLES, DEPARTMENT OF",2740 - 21-003,Real ID,4/26/2023,7/1/2021,6/30/2023,SUB,SENSIS INC.,11275,"$221,190.40",,,,,,,,,,,,,,"$221,190.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3034/1701-0000003034/21-CD497,Commissioner,4/26/2023,3/8/2022,3/17/2023,PRIME,MAILCHIMP,9338,$656.33,,,,,,,,,,,,,,,$656.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3034/1701-0000003034/21-CD497,Commissioner,4/26/2023,3/8/2022,3/17/2023,PRIME,MAILCHIMP,9338,$656.33,,,,,,,,,,$656.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3034/1701-0000003034/21-CD497,Commissioner,4/26/2023,3/8/2022,3/17/2023,PRIME,MAILCHIMP,9338,$656.34,,,,,,,,,,,,,,$656.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3034/1701-0000003034/21-CD497,Commissioner,4/26/2023,3/8/2022,3/17/2023,PRIME,MAILCHIMP,9338,$656.34,,,,,,,,,$656.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3034/1701-0000003034/21-CD497,Commissioner,4/26/2023,3/8/2022,3/17/2023,PRIME,MAILCHIMP,9338,$656.33,,,,,,,,,,,,,,,,$656.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3136/1701-0000003136/21-SA023,Commissioner,4/25/2023,4/26/2022,4/28/2023,PRIME,UNDERGROUND,197185,"$4,145.26",,,,,,,,,,,,,,"$4,145.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3136/1701-0000003136/21-SA023,Commissioner,4/25/2023,4/26/2022,4/28/2023,PRIME,UNDERGROUND,197185,"$4,145.26",,,,,,,,,"$4,145.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3136/1701-0000003136/21-SA023,Commissioner,4/25/2023,4/26/2022,4/28/2023,PRIME,UNDERGROUND,197185,"$4,145.25",,,,,,,,,,,,,,,,"$4,145.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3136/1701-0000003136/21-SA023,Commissioner,4/25/2023,4/26/2022,4/28/2023,PRIME,UNDERGROUND,197185,"$4,145.25",,,,,,,,,,,,,,,"$4,145.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
